day,month_year,num0,num1,num2,num3,num4,chance
MERCREDI,28/12/2022,29,1,3,35,8,8
LUNDI   ,26/12/2022,6,23,32,49,48,4
SAMEDI  ,24/12/2022,12,41,47,46,6,6
MERCREDI,21/12/2022,11,22,15,12,21,7
LUNDI   ,19/12/2022,43,35,6,31,36,4
SAMEDI  ,17/12/2022,46,27,42,23,8,3
MERCREDI,14/12/2022,15,37,4,20,6,10
LUNDI   ,12/12/2022,46,25,47,2,35,10
SAMEDI  ,10/12/2022,6,43,29,13,27,2
MERCREDI,07/12/2022,2,12,38,15,10,5
LUNDI   ,05/12/2022,36,45,9,24,17,7
SAMEDI  ,03/12/2022,32,19,34,26,27,9
MERCREDI,30/11/2022,44,18,28,49,30,5
LUNDI   ,28/11/2022,24,46,9,2,13,6
SAMEDI  ,26/11/2022,5,7,28,23,2,5
MERCREDI,23/11/2022,46,36,45,15,19,4
LUNDI   ,21/11/2022,45,33,47,15,23,7
SAMEDI  ,19/11/2022,40,24,19,1,28,8
MERCREDI,16/11/2022,1,8,48,38,3,1
LUNDI   ,14/11/2022,28,23,34,44,14,5
SAMEDI  ,12/11/2022,14,44,34,25,4,7
MERCREDI,09/11/2022,15,2,1,41,30,9
LUNDI   ,07/11/2022,24,8,9,40,31,7
SAMEDI  ,05/11/2022,40,6,38,23,32,10
MERCREDI,02/11/2022,45,7,38,4,26,2
LUNDI   ,31/10/2022,34,25,45,44,4,7
SAMEDI  ,29/10/2022,33,28,48,44,26,4
MERCREDI,26/10/2022,45,30,4,2,23,5
LUNDI   ,24/10/2022,43,28,33,37,29,1
SAMEDI  ,22/10/2022,12,2,25,35,7,10
MERCREDI,19/10/2022,35,16,38,46,25,8
LUNDI   ,17/10/2022,38,49,20,16,40,2
SAMEDI  ,15/10/2022,31,16,27,24,46,1
MERCREDI,12/10/2022,17,44,7,40,39,3
LUNDI   ,10/10/2022,19,40,32,13,46,7
SAMEDI  ,08/10/2022,17,20,48,16,34,7
MERCREDI,05/10/2022,32,23,39,35,14,7
LUNDI   ,03/10/2022,20,40,31,7,23,1
SAMEDI  ,01/10/2022,8,7,35,36,26,2
MERCREDI,28/09/2022,12,39,26,14,29,10
LUNDI   ,26/09/2022,29,49,35,18,39,1
SAMEDI  ,24/09/2022,25,6,32,7,4,10
MERCREDI,21/09/2022,3,12,22,9,37,10
LUNDI   ,19/09/2022,5,7,44,15,33,1
SAMEDI  ,17/09/2022,12,17,1,20,3,3
MERCREDI,14/09/2022,40,10,38,26,45,1
LUNDI   ,12/09/2022,4,49,20,7,21,10
SAMEDI  ,10/09/2022,25,3,8,49,24,5
MERCREDI,07/09/2022,20,35,30,3,29,9
LUNDI   ,05/09/2022,5,1,35,27,40,4
SAMEDI  ,03/09/2022,35,24,44,38,32,6
MERCREDI,31/08/2022,9,39,10,15,45,7
LUNDI   ,29/08/2022,5,10,28,34,22,4
SAMEDI  ,27/08/2022,32,39,22,11,34,3
MERCREDI,24/08/2022,39,42,36,27,22,10
LUNDI   ,22/08/2022,39,46,2,9,44,9
SAMEDI  ,20/08/2022,21,38,17,1,46,2
MERCREDI,17/08/2022,16,5,14,29,17,3
LUNDI   ,15/08/2022,34,4,48,42,22,3
SAMEDI  ,13/08/2022,17,38,37,11,39,2
MERCREDI,10/08/2022,15,35,11,28,9,2
LUNDI   ,08/08/2022,41,22,3,37,40,2
SAMEDI  ,06/08/2022,37,28,23,38,6,1
MERCREDI,03/08/2022,45,10,5,40,32,5
LUNDI   ,01/08/2022,38,1,4,23,30,6
SAMEDI  ,30/07/2022,14,21,24,2,38,6
MERCREDI,27/07/2022,13,43,31,47,46,10
LUNDI   ,25/07/2022,26,42,13,7,24,2
SAMEDI  ,23/07/2022,15,47,39,25,41,9
MERCREDI,20/07/2022,29,21,31,47,17,4
LUNDI   ,18/07/2022,18,29,49,37,5,8
SAMEDI  ,16/07/2022,3,33,4,49,14,3
MERCREDI,13/07/2022,30,48,7,31,46,3
LUNDI   ,11/07/2022,10,5,49,47,1,1
SAMEDI  ,09/07/2022,37,24,34,9,8,2
MERCREDI,06/07/2022,43,16,10,25,44,4
LUNDI   ,04/07/2022,18,20,4,12,26,8
SAMEDI  ,02/07/2022,32,20,22,46,34,9
MERCREDI,29/06/2022,16,47,43,24,26,9
LUNDI   ,27/06/2022,34,31,36,24,37,1
SAMEDI  ,25/06/2022,2,47,40,31,49,9
MERCREDI,22/06/2022,17,40,10,27,23,2
LUNDI   ,20/06/2022,27,47,23,48,14,3
SAMEDI  ,18/06/2022,31,1,12,32,28,9
MERCREDI,15/06/2022,11,37,44,13,21,6
LUNDI   ,13/06/2022,44,45,46,43,31,10
SAMEDI  ,11/06/2022,7,28,4,11,10,8
MERCREDI,08/06/2022,38,33,39,27,26,5
LUNDI   ,06/06/2022,20,5,22,23,18,5
SAMEDI  ,04/06/2022,9,23,17,42,6,5
MERCREDI,01/06/2022,33,4,35,22,2,7
LUNDI   ,30/05/2022,22,12,38,13,14,2
SAMEDI  ,28/05/2022,20,27,21,26,7,7
MERCREDI,25/05/2022,37,30,24,27,45,10
LUNDI   ,23/05/2022,30,26,48,41,47,6
SAMEDI  ,21/05/2022,1,12,41,7,21,4
MERCREDI,18/05/2022,14,23,22,45,36,7
LUNDI   ,16/05/2022,21,33,4,14,32,1
SAMEDI  ,14/05/2022,4,44,29,32,24,4
MERCREDI,11/05/2022,23,45,7,2,46,10
LUNDI   ,09/05/2022,6,33,7,9,15,2
SAMEDI  ,07/05/2022,23,37,38,7,15,3
MERCREDI,04/05/2022,37,30,17,12,41,2
LUNDI   ,02/05/2022,46,20,13,47,8,7
SAMEDI  ,30/04/2022,6,27,5,21,47,9
MERCREDI,27/04/2022,8,13,1,43,31,10
LUNDI   ,25/04/2022,31,36,42,23,8,7
SAMEDI  ,23/04/2022,44,20,11,9,42,4
MERCREDI,20/04/2022,45,46,4,13,33,7
LUNDI   ,18/04/2022,10,39,33,9,47,5
SAMEDI  ,16/04/2022,4,41,30,27,21,6
MERCREDI,13/04/2022,36,29,44,46,35,8
LUNDI   ,11/04/2022,32,3,22,18,17,10
SAMEDI  ,09/04/2022,3,15,13,29,40,10
MERCREDI,06/04/2022,6,20,48,12,38,7
LUNDI   ,04/04/2022,23,22,33,36,10,6
SAMEDI  ,02/04/2022,15,6,11,28,24,10
MERCREDI,30/03/2022,12,34,16,26,10,7
LUNDI   ,28/03/2022,16,48,21,5,26,10
SAMEDI  ,26/03/2022,40,10,37,34,12,5
MERCREDI,23/03/2022,20,2,29,39,18,10
LUNDI   ,21/03/2022,10,26,46,35,5,9
SAMEDI  ,19/03/2022,44,38,33,49,41,7
MERCREDI,16/03/2022,1,49,12,39,24,3
LUNDI   ,14/03/2022,11,5,32,49,9,6
SAMEDI  ,12/03/2022,16,47,33,21,5,5
MERCREDI,09/03/2022,32,8,21,41,25,4
LUNDI   ,07/03/2022,8,27,29,15,41,4
SAMEDI  ,05/03/2022,37,26,36,14,1,3
MERCREDI,02/03/2022,46,4,3,43,22,6
LUNDI   ,28/02/2022,43,9,21,36,27,2
SAMEDI  ,26/02/2022,29,39,28,22,30,3
MERCREDI,23/02/2022,33,15,6,12,14,8
LUNDI   ,21/02/2022,2,6,10,32,17,5
SAMEDI  ,19/02/2022,32,24,49,39,40,1
MERCREDI,16/02/2022,22,24,41,21,32,2
LUNDI   ,14/02/2022,26,13,29,15,20,5
SAMEDI  ,12/02/2022,45,22,28,40,37,10
MERCREDI,09/02/2022,44,48,31,46,21,1
LUNDI   ,07/02/2022,37,15,18,31,46,3
SAMEDI  ,05/02/2022,48,31,24,11,38,9
MERCREDI,02/02/2022,11,37,49,28,40,4
LUNDI   ,31/01/2022,25,32,31,36,10,8
SAMEDI  ,29/01/2022,42,29,25,46,8,9
MERCREDI,26/01/2022,14,16,33,38,45,10
LUNDI   ,24/01/2022,15,38,7,4,40,2
SAMEDI  ,22/01/2022,26,3,39,17,30,8
MERCREDI,19/01/2022,44,27,41,8,43,6
LUNDI   ,17/01/2022,4,27,5,15,22,9
SAMEDI  ,15/01/2022,19,10,30,13,47,8
MERCREDI,12/01/2022,23,20,1,26,44,4
LUNDI   ,10/01/2022,14,43,34,41,35,9
SAMEDI  ,08/01/2022,22,42,43,17,25,10
MERCREDI,05/01/2022,17,45,30,32,6,4
LUNDI   ,03/01/2022,33,36,34,38,22,5
SAMEDI  ,01/01/2022,30,36,14,6,39,5
MERCREDI,29/12/2021,21,18,33,49,48,7
LUNDI   ,27/12/2021,32,20,6,12,14,8
SAMEDI  ,25/12/2021,6,25,48,21,37,10
MERCREDI,22/12/2021,41,20,46,11,24,1
LUNDI   ,20/12/2021,22,23,12,47,25,1
SAMEDI  ,18/12/2021,10,46,2,31,38,8
MERCREDI,15/12/2021,34,47,11,37,38,8
LUNDI   ,13/12/2021,23,38,36,18,19,1
SAMEDI  ,11/12/2021,16,45,34,42,26,9
MERCREDI,08/12/2021,28,26,1,30,16,4
LUNDI   ,06/12/2021,29,16,36,7,15,6
SAMEDI  ,04/12/2021,23,18,34,5,44,5
MERCREDI,01/12/2021,26,18,3,49,46,6
LUNDI   ,29/11/2021,30,26,35,44,31,4
SAMEDI  ,27/11/2021,25,28,46,12,27,4
MERCREDI,24/11/2021,14,34,39,24,47,8
LUNDI   ,22/11/2021,19,12,8,41,16,5
SAMEDI  ,20/11/2021,44,9,18,17,42,8
MERCREDI,17/11/2021,37,40,36,4,43,6
LUNDI   ,15/11/2021,34,7,8,41,42,8
SAMEDI  ,13/11/2021,39,13,12,31,26,6
MERCREDI,10/11/2021,31,12,9,40,41,2
LUNDI   ,08/11/2021,44,32,11,48,7,3
SAMEDI  ,06/11/2021,19,2,18,22,4,3
MERCREDI,03/11/2021,7,39,31,38,42,10
LUNDI   ,01/11/2021,47,27,26,43,1,6
SAMEDI  ,30/10/2021,46,11,43,12,30,9
MERCREDI,27/10/2021,41,16,44,27,15,9
LUNDI   ,25/10/2021,31,48,43,37,3,10
SAMEDI  ,23/10/2021,6,36,35,10,48,9
MERCREDI,20/10/2021,26,35,16,22,42,4
LUNDI   ,18/10/2021,41,27,36,35,9,6
SAMEDI  ,16/10/2021,23,15,46,5,37,10
MERCREDI,13/10/2021,21,20,19,43,49,10
LUNDI   ,11/10/2021,26,7,1,9,28,3
SAMEDI  ,09/10/2021,22,29,19,15,34,3
MERCREDI,06/10/2021,44,34,20,8,41,2
LUNDI   ,04/10/2021,44,15,5,19,7,1
SAMEDI  ,02/10/2021,6,46,35,20,8,9
MERCREDI,29/09/2021,6,39,28,13,33,10
LUNDI   ,27/09/2021,12,26,31,40,37,3
SAMEDI  ,25/09/2021,20,35,49,18,16,1
MERCREDI,22/09/2021,5,40,13,14,9,1
LUNDI   ,20/09/2021,12,10,45,15,31,5
SAMEDI  ,18/09/2021,39,38,21,2,9,2
MERCREDI,15/09/2021,48,22,4,30,27,7
LUNDI   ,13/09/2021,4,30,24,21,40,4
SAMEDI  ,11/09/2021,5,3,49,33,15,8
MERCREDI,08/09/2021,7,34,27,12,15,4
LUNDI   ,06/09/2021,3,31,36,13,40,9
SAMEDI  ,04/09/2021,41,49,30,45,35,3
MERCREDI,01/09/2021,49,27,32,24,17,7
LUNDI   ,30/08/2021,32,34,18,44,3,9
SAMEDI  ,28/08/2021,48,43,46,11,8,9
MERCREDI,25/08/2021,19,9,29,26,3,8
LUNDI   ,23/08/2021,13,22,31,11,21,6
SAMEDI  ,21/08/2021,46,8,2,19,29,2
MERCREDI,18/08/2021,4,7,12,24,25,2
LUNDI   ,16/08/2021,22,27,13,10,49,4
SAMEDI  ,14/08/2021,4,28,42,49,35,7
MERCREDI,11/08/2021,43,13,21,5,6,4
LUNDI   ,09/08/2021,37,43,45,28,38,3
SAMEDI  ,07/08/2021,7,24,36,6,47,10
MERCREDI,04/08/2021,21,36,22,20,44,10
LUNDI   ,02/08/2021,24,44,46,42,7,2
SAMEDI  ,31/07/2021,22,6,46,7,17,3
MERCREDI,28/07/2021,1,28,3,29,8,6
LUNDI   ,26/07/2021,42,5,34,21,37,10
SAMEDI  ,24/07/2021,24,40,5,31,22,9
MERCREDI,21/07/2021,27,25,6,37,32,9
LUNDI   ,19/07/2021,3,28,15,4,2,5
SAMEDI  ,17/07/2021,31,8,47,11,17,6
MERCREDI,14/07/2021,36,18,38,31,29,10
LUNDI   ,12/07/2021,38,31,8,37,30,1
SAMEDI  ,10/07/2021,43,3,38,42,46,1
MERCREDI,07/07/2021,37,18,8,44,46,2
LUNDI   ,05/07/2021,43,36,3,32,45,2
SAMEDI  ,03/07/2021,33,48,13,2,19,2
MERCREDI,30/06/2021,8,44,6,48,31,9
LUNDI   ,28/06/2021,4,28,48,8,15,1
SAMEDI  ,26/06/2021,37,24,38,13,45,6
MERCREDI,23/06/2021,1,16,6,3,40,1
LUNDI   ,21/06/2021,44,21,25,18,47,10
SAMEDI  ,19/06/2021,3,44,46,27,14,6
MERCREDI,16/06/2021,22,23,35,46,3,9
LUNDI   ,14/06/2021,40,12,47,21,19,7
SAMEDI  ,12/06/2021,9,2,5,29,10,1
MERCREDI,09/06/2021,16,33,41,2,24,8
LUNDI   ,07/06/2021,6,28,34,7,11,8
SAMEDI  ,05/06/2021,45,16,6,37,25,9
MERCREDI,02/06/2021,33,34,25,3,26,6
LUNDI   ,31/05/2021,25,3,13,32,47,9
SAMEDI  ,29/05/2021,32,4,36,44,9,3
MERCREDI,26/05/2021,20,1,22,5,42,6
LUNDI   ,24/05/2021,11,44,47,29,7,9
SAMEDI  ,22/05/2021,9,2,45,19,7,10
MERCREDI,19/05/2021,28,17,41,3,23,3
LUNDI   ,17/05/2021,23,42,3,17,47,4
SAMEDI  ,15/05/2021,7,31,29,24,47,3
MERCREDI,12/05/2021,19,11,22,36,9,1
LUNDI   ,10/05/2021,44,12,13,17,27,10
SAMEDI  ,08/05/2021,41,35,40,6,24,6
MERCREDI,05/05/2021,36,48,46,41,8,6
LUNDI   ,03/05/2021,44,8,11,48,37,6
SAMEDI  ,01/05/2021,27,25,5,34,38,7
MERCREDI,28/04/2021,4,15,10,49,12,6
LUNDI   ,26/04/2021,2,34,41,32,8,6
SAMEDI  ,24/04/2021,41,12,26,42,36,7
MERCREDI,21/04/2021,45,31,6,49,39,4
LUNDI   ,19/04/2021,49,17,36,44,27,1
SAMEDI  ,17/04/2021,38,37,17,34,30,1
MERCREDI,14/04/2021,27,25,20,23,47,6
LUNDI   ,12/04/2021,43,14,26,7,11,7
SAMEDI  ,10/04/2021,9,35,15,8,4,8
MERCREDI,07/04/2021,35,19,9,16,43,4
LUNDI   ,05/04/2021,32,22,2,12,15,8
SAMEDI  ,03/04/2021,17,1,38,2,45,2
MERCREDI,31/03/2021,2,27,24,35,22,5
LUNDI   ,29/03/2021,41,28,18,13,38,1
SAMEDI  ,27/03/2021,16,11,18,8,10,5
MERCREDI,24/03/2021,22,38,28,37,9,10
LUNDI   ,22/03/2021,15,6,34,39,24,4
SAMEDI  ,20/03/2021,42,18,14,4,27,3
MERCREDI,17/03/2021,45,18,46,3,30,3
LUNDI   ,15/03/2021,29,38,33,15,41,2
SAMEDI  ,13/03/2021,47,22,19,4,10,8
MERCREDI,10/03/2021,26,42,33,20,34,9
LUNDI   ,08/03/2021,24,8,38,19,40,10
SAMEDI  ,06/03/2021,11,22,3,13,30,8
MERCREDI,03/03/2021,38,8,41,49,19,7
LUNDI   ,01/03/2021,4,14,21,47,8,9
SAMEDI  ,27/02/2021,4,29,42,43,11,10
MERCREDI,24/02/2021,47,18,41,10,19,2
LUNDI   ,22/02/2021,3,37,26,15,24,7
SAMEDI  ,20/02/2021,21,36,19,39,49,5
MERCREDI,17/02/2021,34,31,35,41,29,8
LUNDI   ,15/02/2021,13,22,17,6,12,7
SAMEDI  ,13/02/2021,13,17,31,28,9,10
MERCREDI,10/02/2021,44,13,29,15,33,4
LUNDI   ,08/02/2021,19,10,9,29,5,8
SAMEDI  ,06/02/2021,44,42,15,9,47,10
MERCREDI,03/02/2021,17,31,26,37,21,10
LUNDI   ,01/02/2021,1,18,45,17,21,9
SAMEDI  ,30/01/2021,17,5,33,9,37,4
MERCREDI,27/01/2021,27,44,25,23,6,6
LUNDI   ,25/01/2021,13,31,49,7,3,5
SAMEDI  ,23/01/2021,1,19,13,24,48,5
MERCREDI,20/01/2021,21,11,22,40,32,9
LUNDI   ,18/01/2021,5,43,10,48,25,10
SAMEDI  ,16/01/2021,44,20,14,22,36,2
MERCREDI,13/01/2021,32,42,30,17,41,5
LUNDI   ,11/01/2021,33,46,8,17,1,5
SAMEDI  ,09/01/2021,49,12,27,11,7,1
MERCREDI,06/01/2021,41,21,32,47,11,9
LUNDI   ,04/01/2021,31,39,30,49,19,8
SAMEDI  ,02/01/2021,5,27,7,24,41,10
MERCREDI,30/12/2020,36,20,13,31,38,1
LUNDI   ,28/12/2020,41,34,42,22,1,5
SAMEDI  ,26/12/2020,31,3,40,35,2,7
MERCREDI,23/12/2020,5,3,39,31,38,9
LUNDI   ,21/12/2020,10,31,36,37,44,5
SAMEDI  ,19/12/2020,30,29,49,23,10,5
MERCREDI,16/12/2020,21,6,41,17,16,9
LUNDI   ,14/12/2020,47,48,13,34,2,6
SAMEDI  ,12/12/2020,14,31,9,45,23,6
MERCREDI,09/12/2020,47,17,48,39,24,7
LUNDI   ,07/12/2020,45,27,48,4,38,4
SAMEDI  ,05/12/2020,34,20,14,35,9,1
MERCREDI,02/12/2020,23,14,40,46,27,1
LUNDI   ,30/11/2020,28,9,26,29,18,3
SAMEDI  ,28/11/2020,9,25,2,47,35,10
MERCREDI,25/11/2020,1,26,14,31,10,4
LUNDI   ,23/11/2020,15,20,12,6,1,1
SAMEDI  ,21/11/2020,49,17,44,5,46,4
MERCREDI,18/11/2020,28,11,14,43,41,8
LUNDI   ,16/11/2020,7,47,16,33,42,7
SAMEDI  ,14/11/2020,40,26,17,24,43,9
MERCREDI,11/11/2020,15,17,10,37,16,9
LUNDI   ,09/11/2020,26,18,41,38,5,10
SAMEDI  ,07/11/2020,45,5,48,42,30,9
MERCREDI,04/11/2020,29,10,16,14,9,1
LUNDI   ,02/11/2020,42,43,38,33,31,3
SAMEDI  ,31/10/2020,22,35,9,28,13,5
MERCREDI,28/10/2020,25,43,30,2,19,9
LUNDI   ,26/10/2020,33,7,8,12,22,5
SAMEDI  ,24/10/2020,8,25,4,12,45,2
MERCREDI,21/10/2020,35,48,33,21,15,1
LUNDI   ,19/10/2020,7,35,48,28,25,1
SAMEDI  ,17/10/2020,28,23,24,9,20,4
MERCREDI,14/10/2020,19,42,32,26,39,6
LUNDI   ,12/10/2020,18,7,21,42,11,3
SAMEDI  ,10/10/2020,48,26,31,47,42,8
MERCREDI,07/10/2020,17,30,6,49,19,2
LUNDI   ,05/10/2020,6,22,19,5,9,5
SAMEDI  ,03/10/2020,31,36,9,33,18,2
MERCREDI,30/09/2020,26,24,49,32,2,5
LUNDI   ,28/09/2020,33,22,44,6,35,2
SAMEDI  ,26/09/2020,4,31,49,8,39,9
MERCREDI,23/09/2020,11,5,25,23,33,5
LUNDI   ,21/09/2020,46,41,38,19,16,9
SAMEDI  ,19/09/2020,33,42,27,46,32,7
MERCREDI,16/09/2020,28,19,49,23,17,7
LUNDI   ,14/09/2020,23,49,5,13,32,2
SAMEDI  ,12/09/2020,16,46,12,21,24,2
MERCREDI,09/09/2020,24,48,20,29,45,3
LUNDI   ,07/09/2020,37,35,31,44,14,7
SAMEDI  ,05/09/2020,22,15,19,24,46,3
MERCREDI,02/09/2020,14,23,21,47,3,3
LUNDI   ,31/08/2020,7,16,17,4,11,10
SAMEDI  ,29/08/2020,23,15,38,21,39,4
MERCREDI,26/08/2020,13,45,4,40,31,3
LUNDI   ,24/08/2020,28,18,22,37,19,2
SAMEDI  ,22/08/2020,7,11,5,32,33,5
MERCREDI,19/08/2020,35,11,13,4,34,1
LUNDI   ,17/08/2020,6,1,39,48,40,6
SAMEDI  ,15/08/2020,5,41,3,42,15,7
MERCREDI,12/08/2020,17,47,30,3,44,3
LUNDI   ,10/08/2020,28,38,2,1,11,6
SAMEDI  ,08/08/2020,35,42,49,4,6,9
MERCREDI,05/08/2020,46,32,22,15,17,8
LUNDI   ,03/08/2020,43,48,42,23,30,7
SAMEDI  ,01/08/2020,17,18,25,38,9,9
MERCREDI,29/07/2020,47,46,7,19,39,5
LUNDI   ,27/07/2020,19,24,45,15,25,3
SAMEDI  ,25/07/2020,18,10,6,15,48,4
MERCREDI,22/07/2020,4,28,38,20,18,1
LUNDI   ,20/07/2020,8,42,22,28,26,2
SAMEDI  ,18/07/2020,11,42,22,34,43,4
MERCREDI,15/07/2020,6,12,4,35,44,3
LUNDI   ,13/07/2020,24,3,35,46,2,8
SAMEDI  ,11/07/2020,32,6,35,28,40,7
MERCREDI,08/07/2020,30,48,37,9,26,8
LUNDI   ,06/07/2020,2,11,42,30,35,6
SAMEDI  ,04/07/2020,23,13,27,44,36,6
MERCREDI,01/07/2020,44,47,5,13,14,8
LUNDI   ,29/06/2020,21,29,20,47,46,7
SAMEDI  ,27/06/2020,1,39,2,6,27,4
MERCREDI,24/06/2020,36,8,31,34,17,7
LUNDI   ,22/06/2020,9,36,5,21,39,5
SAMEDI  ,20/06/2020,8,24,33,38,14,5
MERCREDI,17/06/2020,26,13,10,20,46,1
LUNDI   ,15/06/2020,22,49,26,2,47,2
SAMEDI  ,13/06/2020,25,32,6,5,28,4
MERCREDI,10/06/2020,47,36,20,11,9,2
LUNDI   ,08/06/2020,8,22,26,46,2,1
SAMEDI  ,06/06/2020,14,7,43,44,29,5
MERCREDI,03/06/2020,12,13,26,44,16,6
LUNDI   ,01/06/2020,24,26,2,36,32,7
SAMEDI  ,30/05/2020,5,14,42,44,16,9
MERCREDI,27/05/2020,29,6,12,44,31,6
LUNDI   ,25/05/2020,9,26,30,42,36,4
SAMEDI  ,23/05/2020,22,28,3,23,29,2
MERCREDI,20/05/2020,45,14,39,20,47,8
LUNDI   ,18/05/2020,20,30,35,14,10,9
SAMEDI  ,16/05/2020,26,27,41,46,19,4
MERCREDI,13/05/2020,43,4,17,38,49,8
LUNDI   ,11/05/2020,34,5,33,3,17,10
SAMEDI  ,09/05/2020,48,39,29,47,35,7
MERCREDI,06/05/2020,48,36,14,15,10,3
LUNDI   ,04/05/2020,39,8,9,33,15,10
SAMEDI  ,02/05/2020,43,22,12,30,9,4
MERCREDI,29/04/2020,25,29,47,5,7,1
LUNDI   ,27/04/2020,41,11,19,29,14,9
SAMEDI  ,25/04/2020,49,6,24,13,10,3
MERCREDI,22/04/2020,28,30,43,40,41,7
LUNDI   ,20/04/2020,37,5,9,7,41,6
SAMEDI  ,18/04/2020,45,1,33,47,27,8
MERCREDI,15/04/2020,16,1,31,48,3,6
LUNDI   ,13/04/2020,42,1,19,23,17,9
SAMEDI  ,11/04/2020,8,43,1,48,41,7
MERCREDI,08/04/2020,16,9,19,26,6,9
LUNDI   ,06/04/2020,23,29,18,35,7,4
SAMEDI  ,04/04/2020,40,2,35,39,42,9
MERCREDI,01/04/2020,41,48,42,28,3,6
LUNDI   ,30/03/2020,21,37,12,17,23,7
SAMEDI  ,28/03/2020,35,23,26,32,22,5
MERCREDI,25/03/2020,40,45,24,32,34,1
LUNDI   ,23/03/2020,28,49,5,48,21,2
SAMEDI  ,21/03/2020,16,37,8,7,42,8
MERCREDI,18/03/2020,48,10,46,28,29,9
LUNDI   ,16/03/2020,44,16,4,40,23,3
SAMEDI  ,14/03/2020,28,41,38,31,43,10
MERCREDI,11/03/2020,38,45,5,14,46,1
LUNDI   ,09/03/2020,26,41,5,33,42,7
SAMEDI  ,07/03/2020,5,35,37,4,24,2
MERCREDI,04/03/2020,10,17,33,30,49,4
LUNDI   ,02/03/2020,42,26,21,39,40,5
SAMEDI  ,29/02/2020,37,24,19,10,5,6
